filename,classname,errornous_file,duplicate,parent_img,cross_duplicate,duplicate_class
Flying Birds/flamingo_altiplanic_lagoon.jpg,Flying Birds,0,0,,0,
Flying Birds/45633617204_f8a5fc0df2_n15.jpg,Flying Birds,0,0,,0,
Flying Birds/images (45).jpg,Flying Birds,0,0,,0,
Flying Birds/34563413246_feb3d896f9_m.jpg,Flying Birds,0,0,,0,
Flying Birds/11253257853_a08c835652_b.jpg,Flying Birds,0,0,,0,
Flying Birds/io3aW4D5_qsfXjgxXZQunAHaEK.jpg,Flying Birds,0,0,,0,
Flying Birds/19413423356_5b0b3cce0c_n.jpg,Flying Birds,0,0,,0,
Flying Birds/15440222233_24a931a889_b.jpg,Flying Birds,0,0,,0,
Flying Birds/view-birds-flying-silhouettes-blue-hour-cloudy-sky-background-172469084.jpg,Flying Birds,0,0,,0,
Flying Birds/image (54).jpeg,Flying Birds,0,0,,0,
Flying Birds/bird-seagull-flies-water-bird-water-wallpaper-thumb.jpg,Flying Birds,0,0,,0,
Flying Birds/bird-birds-ibis-flight-558170.jpeg,Flying Birds,0,0,,0,
Flying Birds/b7a4d730a377fcfb672f3d42fd972050--raven-tattoo-crows-ravens.jpg,Flying Birds,0,0,,0,
Flying Birds/JegchLcKZI9NnvMm-7jegAHaE6.jpg,Flying Birds,0,0,,0,
Flying Birds/image-white-billboard-beach-photo-flying-birds-over-sky-113502306.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-birds-blue-sky-26546754.jpg,Flying Birds,0,0,,0,
Flying Birds/17030409861_4a212a0617_w.jpg,Flying Birds,0,0,,0,
Flying Birds/qKihYqx6c-s.jpg,Flying Birds,0,0,,0,
Flying Birds/2c3653a68b3af8cade2d622f1c7a8406.jpg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcREQK6e0H-fMUEaRKwZbw-dRPOJdsZC1J8Qow.jpg,Flying Birds,0,0,,0,
Flying Birds/5788302547_74b1ff9170_w.jpg,Flying Birds,0,0,,0,
Flying Birds/Copy of _J51n_34PF0.jpg,Flying Birds,0,0,,0,
Flying Birds/images615.jpg,Flying Birds,0,0,,0,
Flying Birds/Lm6c3kT2_SgqeXvo_jb4mQHaFK.jpg,Flying Birds,0,0,,0,
Flying Birds/32955.jpg,Flying Birds,0,0,,0,
Flying Birds/IOZ0n0FLXBY9PhISIaw47AHaE7.jpg,Flying Birds,0,0,,0,
Flying Birds/frigatebird-5b045e571d640400376297a4.jpg,Flying Birds,0,0,,0,
Flying Birds/images37.jpg,Flying Birds,0,0,,0,
Flying Birds/images54.jpg,Flying Birds,0,0,,0,
Flying Birds/SS_WanderingAlbatrossPair_MZPHOTO.CZ_660-660x465.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-of-seagull-flying-in-the-sky-996915.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-swans-flying-blue-sky-beautiful-birds-heaven-swan-sunbeams-migratory-fly-clear-five-to-motherland-187127449.jpg,Flying Birds,0,0,,0,
Flying Birds/7X5DAH2WUBGY5B4ZIJTXAS6MRA.jpg,Flying Birds,0,0,,0,
Flying Birds/d481f5b60edbd893dd4dde050220b840.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-flying-cloudy-sky-dusk-against-gloomy-dark-163491628.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-birds-blue-sky-stock-image-72383924.jpg,Flying Birds,0,0,,0,
Flying Birds/Hncc8eD4juYPI0OAvGSnegHaFf.jpg,Flying Birds,0,0,,0,
Flying Birds/image11.jpeg,Flying Birds,0,0,,0,
Flying Birds/images233.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-birds-sky-abstract-birds-freedom-83001739.jpg,Flying Birds,0,0,,0,
Flying Birds/download (2).jpg,Flying Birds,0,0,,0,
Flying Birds/zWPt4Qy09IlzvHycelRPkAHaLG.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_217.jpg,Flying Birds,0,0,,0,
Flying Birds/il_340x270-2092474750_940a.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-1521750124930-48154f956b53.jpg,Flying Birds,0,0,,0,
Flying Birds/qjFDeGCAA32Ya79uUI1cBQHaE8.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-birds-blue-cloudy-sky-145757996.jpg,Flying Birds,0,0,,0,
Flying Birds/4774615049_9b8773d9d0_b.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-1530385463121-27bb8651ed16.jpg,Flying Birds,0,0,,0,
Flying Birds/052314 peregrine falcon-81RGB.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-south-blue-sky-flock-birds-flying-south-blue-sky-102630493.jpg,Flying Birds,0,0,,0,
Flying Birds/images53.jpg,Flying Birds,0,0,,0,
Flying Birds/How-To-Make-Hummingbird-Crack-5b82edad06350__880.jpg,Flying Birds,0,0,,0,
Flying Birds/5115_Kopia Kopia Szcz-(2).jpg,Flying Birds,0,0,,0,
Flying Birds/images166.jpg,Flying Birds,0,0,,0,
Flying Birds/images139.jpg,Flying Birds,0,0,,0,
Flying Birds/42080461745_7d6fb94def_n.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-929383.jpeg,Flying Birds,0,0,,0,
Flying Birds/photo-1542340218-53389172c35c.jpg,Flying Birds,0,0,,0,
Flying Birds/images427.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-23143080.jpeg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcTJxKBemKKKl60iFT2wc4fpHx5EoHG1eKIDdw.jpg,Flying Birds,0,0,,0,
Flying Birds/seagull-birds-seagull-birds-flying-sky-over-pond-flying-seagull-birds-flying-sky-seagull-birds-flying-sky-172417037.jpg,Flying Birds,0,0,,0,
Flying Birds/qn9Iz7Nr354.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-beautiful-sunset-sky-188478330.jpg,Flying Birds,0,0,,0,
Flying Birds/images133.jpg,Flying Birds,0,0,,0,
Flying Birds/Greater_Yellow-headed_Vulture_(Cathartes_melambrotus)_in_flight_from_below.jpg,Flying Birds,0,0,,0,
Flying Birds/40-Fantastic-Pictures-of-Flying-Birds-30.jpg,Flying Birds,0,0,,0,
Flying Birds/000167.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-south-blue-sky-flock-birds-flying-south-blue-sky-111696711.jpg,Flying Birds,0,0,,0,
Flying Birds/34459244344_c78881eb86_w.jpg,Flying Birds,0,0,,0,
Flying Birds/ibif_wk2_img_4588.jpg,Flying Birds,0,0,,0,
Flying Birds/403f9bc2ededa3aa2a0e73a7dd369df9--tapestry-common-kingfisher.jpg,Flying Birds,0,0,,0,
Flying Birds/images441.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_212.jpg,Flying Birds,0,0,,0,
Flying Birds/7293553990_905bfd363d_n.jpg,Flying Birds,0,0,,0,
Flying Birds/nVHfuLZqBf9sGvhq0Bg8SAHaE8.jpg,Flying Birds,0,0,,0,
Flying Birds/IitB_eWNh01oSnCweEIlFAHaHa.jpg,Flying Birds,0,0,,0,
Flying Birds/images11.jpeg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-674804.jpeg,Flying Birds,0,0,,0,
Flying Birds/60.jpeg,Flying Birds,0,0,,0,
Flying Birds/images446.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-classic-blue-sky-abstract-background-space-text-188783833.jpg,Flying Birds,0,0,,0,
Flying Birds/68123031-480px.jpg,Flying Birds,0,0,,0,
Flying Birds/16355413374_a05182038a_n.jpg,Flying Birds,0,0,,0,
Flying Birds/5kdNHg4FsF9uuNYfzOwMbgHaFj.jpg,Flying Birds,0,0,,0,
Flying Birds/c1OPWqQwkjaQAAAtbKNV3AHaFj.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0430.jpg,Flying Birds,0,1,Flying Birds/flying-common-raven-picture-id1176812098.jpg,0,
Flying Birds/Beautiful-Flying-Birds-Desktop-Wallpapers4.jpg,Flying Birds,0,0,,0,
Flying Birds/34170365520_dd809366da_b.jpg,Flying Birds,0,0,,0,
Flying Birds/image17.jpeg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_6.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_44.jpg,Flying Birds,0,0,,0,
Flying Birds/18308453_450_450_81393_0_fill_0_6234c109ee627d220d1dc2145e97eb87.jpg,Flying Birds,0,0,,0,
Flying Birds/white-egret-birds-flying-overhead-against-sky-two-white-egret-birds-flying-against-cloudy-sky-102993884.jpg,Flying Birds,0,0,,0,
Flying Birds/R2wZk9bGrVM.jpg,Flying Birds,0,0,,0,
Flying Birds/30_birds.kingfishers.070923104458_view--flying_pied_king_fisher-tn.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0436.jpg,Flying Birds,0,0,,0,
Flying Birds/eagle.jpg,Flying Birds,0,0,,0,
Flying Birds/images164.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0273.jpg,Flying Birds,0,0,,0,
Flying Birds/28500570604_e72de09739_n.jpg,Flying Birds,0,0,,0,
Flying Birds/silhouette-flying-crow-evening-silhouette-flying-crow-evening-myanmar-126489400.jpg,Flying Birds,0,0,,0,
Flying Birds/image343.jpg,Flying Birds,0,0,,0,
Flying Birds/0b32e56a0628f6e20e603cf3b7cf8cfb.jpg,Flying Birds,0,0,,0,
Flying Birds/0facaa381d234519b95884d5c2a7e17d--native-american-mythology-raven-bird.jpg,Flying Birds,0,0,,0,
Flying Birds/bfspoonbill2a_s.jpg,Flying Birds,0,0,,0,
Flying Birds/126.jpeg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcTh6ZlonTYlkWFRmzzaolXHLuOHhf9r3BPysg.jpg,Flying Birds,0,0,,0,
Flying Birds/Belted-Kingfisher-in-flight-CC-300x194.jpg,Flying Birds,0,0,,0,
Flying Birds/colourful-flying-parrot-tropical-landscape-260nw-231082894.jpg,Flying Birds,0,0,,0,
Flying Birds/il_214x170.318324801.jpg,Flying Birds,0,0,,0,
Flying Birds/namaqua_dove-001-256x256.jpg,Flying Birds,0,0,,0,
Flying Birds/44999173295_45db130518_w.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_21.jpg,Flying Birds,0,0,,0,
Flying Birds/seagull-flying-sky-with-clouds_1122-746.jpg,Flying Birds,0,0,,0,
Flying Birds/Ethiopian-Bird-Watching-Tours-24-Days-Overland-Ethiopian-Tour.jpg,Flying Birds,0,0,,0,
Flying Birds/maxresdefault1.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-8310760.jpeg,Flying Birds,0,0,,0,
Flying Birds/10883945683_cb9994f0bb_n.jpg,Flying Birds,0,0,,0,
Flying Birds/Flying -Birds-9.jpg,Flying Birds,0,0,,0,
Flying Birds/14016311309_537289fbee_w.jpg,Flying Birds,0,0,,0,
Flying Birds/exoticbird.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0460.jpg,Flying Birds,0,0,,0,
Flying Birds/images552.jpg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcTFZrB8MdRwW2ObvgfQD4TyoNroKEZUQDhNgQ.jpg,Flying Birds,0,0,,0,
Flying Birds/images492.jpg,Flying Birds,0,0,,0,
Flying Birds/a1364128.jpg,Flying Birds,0,0,,0,
Flying Birds/african_white_backed_vulture_3.jpg,Flying Birds,0,0,,0,
Flying Birds/13883129629_4f71cc9f49_n.jpg,Flying Birds,0,0,,0,
Flying Birds/40084818474_318aa5d04a_n.jpg,Flying Birds,0,0,,0,
Flying Birds/34219652594_394bd93c18_b.jpg,Flying Birds,0,0,,0,
Flying Birds/K6T8EYKNE_0MCZFcq2gHIQAAAA.jpg,Flying Birds,0,0,,0,
Flying Birds/19207533806_23f848f9b5_b.jpg,Flying Birds,0,0,,0,
Flying Birds/images184.jpg,Flying Birds,0,0,,0,
Flying Birds/two-birds-pink-blue-sky-lovebirds-180296942.jpg,Flying Birds,0,0,,0,
Flying Birds/a_9MoaomSdw.jpg,Flying Birds,0,0,,0,
Flying Birds/6336828508_60fbbf619c_m.jpg,Flying Birds,0,0,,0,
Flying Birds/f44c6f0608eaac9a82a97fd6d28c18b3.jpg,Flying Birds,0,0,,0,
Flying Birds/phenomenon-partial-sun-eclipse-over-silhouette-birds-flying-sunset-sky-amazing-166640443.jpg,Flying Birds,0,0,,0,
Flying Birds/AwDux6EydSJeZ213yhZnrQHaEk.jpg,Flying Birds,0,0,,0,
Flying Birds/42624592532_d26f84b7ec_n.jpg,Flying Birds,0,0,,0,
Flying Birds/I00000SbYgd2qQog.jpg,Flying Birds,0,0,,0,
Flying Birds/exotic-bird-in-flight-picture_csp21439310.jpg,Flying Birds,0,0,,0,
Flying Birds/42989008_401 (1).jpg,Flying Birds,0,0,,0,
Flying Birds/157.jpeg,Flying Birds,0,0,,0,
Flying Birds/26811254411_199c6f4b31_w.jpg,Flying Birds,0,0,,0,
Flying Birds/Bird-in-Flight-2.jpg,Flying Birds,0,0,,0,
Flying Birds/flight-copy-1200-sharp.jpg,Flying Birds,0,0,,0,
Flying Birds/aLSu7pfDD2I.jpg,Flying Birds,0,0,,0,
Flying Birds/red-tailed-hawk.jpg,Flying Birds,0,0,,0,
Flying Birds/rook-corvus-frugilegus-3-years-old-flying-25101879.jpg,Flying Birds,0,0,,0,
Flying Birds/1200px-Sterna_fuscata_flightJPG.jpg,Flying Birds,0,0,,0,
Flying Birds/4a288dfba5ce5aa02448ceeb21fe4d581.jpg,Flying Birds,0,0,,0,
Flying Birds/JT1A9917_6-x-9-290x290.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-2781020_1280.jpg,Flying Birds,0,0,,0,
Flying Birds/samuel-wolfl-869.jpeg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcR2uZ_3TfGaSMpFtqFZrzzPzv8VlRxHXiBITw.jpg,Flying Birds,0,0,,0,
Flying Birds/16092824366_196ae86ef4_m.jpg,Flying Birds,0,0,,0,
Flying Birds/47615819941_cd87b3c255_m.jpg,Flying Birds,0,0,,0,
Flying Birds/animal-photography-bird-flying-50685.jpg,Flying Birds,0,1,Flying Birds/white-bird-50685.jpg,0,
Flying Birds/flying-birds-on-the-sky-4000x2252_35780.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-pigeons-birds-flying-sky-masses-111955958.jpg,Flying Birds,0,0,,0,
Flying Birds/nature-animal-park-birds-33101.jpg,Flying Birds,0,0,,0,
Flying Birds/7480699582_5b72bda2a8_n.jpg,Flying Birds,0,0,,0,
Flying Birds/chayka-more-siniy-volny-nebo (1).jpg,Flying Birds,0,0,,0,
Flying Birds/laura-hedien-bald-eagle-flying-over-water-in-illinois_a-L-13907382-14258389.jpg,Flying Birds,0,0,,0,
Flying Birds/closeup-shot-flock-birds-flying-sky-186708779.jpg,Flying Birds,0,0,,0,
Flying Birds/image17 (1).jpeg,Flying Birds,0,0,,0,
Flying Birds/image (55).jpeg,Flying Birds,0,0,,0,
Flying Birds/e4291617c3fab16c8754483288222b67.jpg,Flying Birds,0,0,,0,
Flying Birds/image72.jpg,Flying Birds,0,0,,0,
Flying Birds/a-free-flying-white-dove-isolated-on-a-white-background-stoc.jpg,Flying Birds,0,0,,0,
Flying Birds/bird-flying-3959918.jpg,Flying Birds,0,0,,0,
Flying Birds/26205203079_b782047427_n.jpg,Flying Birds,0,0,,0,
Flying Birds/kbixttCEqVIr4NfC_hoKZAHaE2.jpg,Flying Birds,0,0,,0,
Flying Birds/hqdefault.jpg,Flying Birds,0,0,,0,
Flying Birds/Animals_Birds_White_Bird_017119_.jpg,Flying Birds,0,0,,0,
Flying Birds/38831336271_4a613d88ee_w.jpg,Flying Birds,0,0,,0,
Flying Birds/PwBaysacOb_1wjHALfx9CwHaFj.jpg,Flying Birds,0,0,,0,
Flying Birds/dramatic-sky-rain-clouds-highly-flying-birds-front-storm-166870499.jpg,Flying Birds,0,0,,0,
Flying Birds/crop.jpg,Flying Birds,0,0,,0,
Flying Birds/images207.jpg,Flying Birds,0,0,,0,
Flying Birds/image122.jpg,Flying Birds,0,0,,0,
Flying Birds/5484298312_40d4cd0b42_n.jpg,Flying Birds,0,0,,0,
Flying Birds/47629560562_e305052b83_n.jpg,Flying Birds,0,0,,0,
Flying Birds/sky-flying-row-birds-rain-180917336.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_68.jpg,Flying Birds,0,0,,0,
Flying Birds/bird-coast-seagull-fly-59978.jpg,Flying Birds,0,0,,0,
Flying Birds/OS5AgouQ5QHAyaPVfUFSUwAAAA.jpg,Flying Birds,0,0,,0,
Flying Birds/e4d4ddb0b9fdf947154900d5a89e467a.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-geese-blue-sky-white-clouds-school-birds-flying-south-flock-geese-blue-sky-white-181569096.jpg,Flying Birds,0,0,,0,
Flying Birds/000013.jpg,Flying Birds,0,0,,0,
Flying Birds/images222.jpg,Flying Birds,0,0,,0,
Flying Birds/75227141-1200px.jpg,Flying Birds,0,0,,0,
Flying Birds/240_F_299154794_ZLQT9ML8T87oCTEzePXyItGptfFTpBpF.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-1629839.jpg,Flying Birds,0,0,,0,
Flying Birds/short-tailed-albatross.jpg,Flying Birds,0,0,,0,
Flying Birds/images147.jpg,Flying Birds,0,0,,0,
Flying Birds/il_340x270-317238110.jpg,Flying Birds,0,0,,0,
Flying Birds/tumblr_myys0t6nfx1qeku48o1_640.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo0.jpg,Flying Birds,0,0,,0,
Flying Birds/iz00GLs3bDNkGn1rhzHM2gHaJG.jpg,Flying Birds,0,0,,0,
Flying Birds/large-birds-flying-formation-against-blue-sky-rio-de-janeiro-brazil-110991480.jpg,Flying Birds,0,0,,0,
Flying Birds/3UH8B0aI8ZBlJuOl16PcwgHaHN.jpg,Flying Birds,0,0,,0,
Flying Birds/ANd9GcTHk9ylyARGItfYn2tHjvBk5-aYh04asBGwSQ.jpg,Flying Birds,0,0,,0,
Flying Birds/images61.jpg,Flying Birds,0,0,,0,
Flying Birds/8Ft9erR9BV3xIGMoDSnqiQHaED.jpg,Flying Birds,0,0,,0,
Flying Birds/9416630868_411aab0d19_n.jpg,Flying Birds,0,0,,0,
Flying Birds/1349a587a2733b9ebe35ba5b673a6aa6.jpg,Flying Birds,0,0,,0,
Flying Birds/images414.jpg,Flying Birds,0,0,,0,
Flying Birds/gray-raven-crow-fly-free-fear-blue-sky-hover-soaring-wild-life-gray-crow-raven-fly-blues-sky-123802238.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-3650984.jpeg,Flying Birds,0,0,,0,
Flying Birds/4T5Y5Eth_etm1vNMLbZjfQHaE8.jpg,Flying Birds,0,0,,0,
Flying Birds/image (10).jpeg,Flying Birds,0,0,,0,
Flying Birds/bird-flying-animal-56018.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0442.jpg,Flying Birds,0,0,,0,
Flying Birds/BFxvnRtnp5VmppfFpPWtpwHaEK.jpg,Flying Birds,0,0,,0,
Flying Birds/7710608206_ddcd267d01_n.jpg,Flying Birds,0,0,,0,
Flying Birds/240_F_122079247_iwBfd4B9N53LTaYbLJy7iPZ6YtosAfUi.jpg,Flying Birds,0,0,,0,
Flying Birds/images - 2020-07-20T105738.998.jpg,Flying Birds,0,0,,0,
Flying Birds/xu6KtRvaQXTm3Gyuk3YJxgHaE8.jpg,Flying Birds,0,0,,0,
Flying Birds/iCGdYvfaPn1NGBIeBYQhtwHaEo.jpg,Flying Birds,0,0,,0,
Flying Birds/bird-of-prey-bird-raptor-wing-fly-wallpaper-thumb.jpg,Flying Birds,0,0,,0,
Flying Birds/aerial-predator-magnificent-red-kite-bird-prey-flying-directly-below-against-blue-sky-showing-amazing-wings-87025443.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-white-stork.jpg,Flying Birds,0,0,,0,
Flying Birds/w3AHnaTixCKhWvWaaqBZaAHaE9.jpg,Flying Birds,0,0,,0,
Flying Birds/flying-bird-stock-photos_csp15962437.jpg,Flying Birds,0,0,,0,
Flying Birds/85.jpeg,Flying Birds,0,0,,0,
Flying Birds/000165.jpg,Flying Birds,0,0,,0,
Flying Birds/MvtilH0AwHaAkOybisb1lwHaHa.jpg,Flying Birds,0,0,,0,
Flying Birds/14365920972_f9b1c4cd38_n.jpg,Flying Birds,0,0,,0,
Flying Birds/5004540004_bf4ce670e7_m.jpg,Flying Birds,0,0,,0,
Flying Birds/40-Fantastic-Pictures-of-Flying-Birds-31.jpg,Flying Birds,0,0,,0,
Flying Birds/17067294941_6c5de1d900_n.jpg,Flying Birds,0,0,,0,
Flying Birds/RMwl_LbASyIZ-9j-A76UugHaEE.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0461.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-1156507.jpeg,Flying Birds,0,0,,0,
Flying Birds/27407639628_625e992b11_z.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0347.jpg,Flying Birds,0,0,,0,
Flying Birds/images54 (1).jpg,Flying Birds,0,0,,0,
Flying Birds/2149560902_a460500c38_n.jpg,Flying Birds,0,0,,0,
Flying Birds/39277305194_f7cf71c748_n.jpg,Flying Birds,0,0,,0,
Flying Birds/99182Gs6WQi7ZR7SqNzGSgHaE-.jpg,Flying Birds,0,0,,0,
Flying Birds/images610.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-917494.jpeg,Flying Birds,0,0,,0,
Flying Birds/images - 2020-07-20T105738.970.jpg,Flying Birds,0,0,,0,
Flying Birds/image260.jpg,Flying Birds,0,0,,0,
Flying Birds/1birds122217.png,Flying Birds,0,0,,0,
Flying Birds/images28.jpeg,Flying Birds,0,0,,0,
Flying Birds/2181728704_c72769e8e6_z.jpg,Flying Birds,0,0,,0,
Flying Birds/image305.jpg,Flying Birds,0,0,,0,
Flying Birds/45633617204_f8a5fc0df2_n49.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0427.jpg,Flying Birds,0,0,,0,
Flying Birds/white-and-grey-bird-flying-freely-at-blue-cloudy-sky-122439.jpg,Flying Birds,0,0,,0,
Flying Birds/6986456312_edb0f5543c_n.jpg,Flying Birds,0,0,,0,
Flying Birds/11214002215_4570022d23_n.jpg,Flying Birds,0,0,,0,
Flying Birds/GZlzd2YnarrEvcjiPcdTZwHaFj.jpg,Flying Birds,0,0,,0,
Flying Birds/16406946658_ac843d4503_w.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-1576727559669-9c845b377e9e.jpg,Flying Birds,0,0,,0,
Flying Birds/4625-___seagull-bird-sea-and-ocean-hd.jpg,Flying Birds,0,0,,0,
Flying Birds/10679056794_222362d11c_n.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-1430567.jpeg,Flying Birds,0,0,,0,
Flying Birds/brown-and-beige-serpent-owl-in-timelapse-photography-158087.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-black-silhouette-flying-sky-159394881.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0376.jpg,Flying Birds,0,0,,0,
Flying Birds/110808_zim_1947.jpg,Flying Birds,0,0,,0,
Flying Birds/EagleImage_131.jpg,Flying Birds,0,0,,0,
Flying Birds/photo-1589640309324-726f0b716507.jpeg,Flying Birds,0,0,,0,
Flying Birds/88.jpeg,Flying Birds,0,0,,0,
Flying Birds/2923415811_450908e617_n.jpg,Flying Birds,0,0,,0,
Flying Birds/19th_may_bergen_david_ascanio_vent_leader2.jpg,Flying Birds,0,0,,0,
Flying Birds/images (64).jpg,Flying Birds,0,0,,0,
Flying Birds/flying-albatross-bird-vector.jpg,Flying Birds,0,0,,0,
Flying Birds/15004441738_ba5bbc093f_n.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-sky-flock-birds-flying-sky-158566159.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-flying-sky-flock-rock-pigeons-flight-134357160.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-swallows-flying-sky-next-to-spread-its-wings-two-77240320.jpg,Flying Birds,0,0,,0,
Flying Birds/bald-eagle-flying_858.jpg,Flying Birds,0,0,,0,
Flying Birds/image55.jpg,Flying Birds,0,0,,0,
Flying Birds/P-kKyN_63RHZRDgUnDOH3QHaEK.jpg,Flying Birds,0,0,,0,
Flying Birds/depositphotos_146760915-stock-photo-spiritual-view-of-a-sing.jpg,Flying Birds,0,0,,0,
Flying Birds/silhouettes-birds-flying-warm-lands-black-crows-fly-fall-sky-clouds-background-flock-migratory-flight-175089885.jpg,Flying Birds,0,0,,0,
Flying Birds/seagull-baltic-sea-sea-water-bird-preview.jpg,Flying Birds,0,0,,0,
Flying Birds/44025375120_382fe80acb_w.jpg,Flying Birds,0,0,,0,
Flying Birds/surreal-enigmatic-picture-flying-birds-sunset-sunrise-sky-minimalism-dream-concept-114428328.jpg,Flying Birds,0,0,,0,
Flying Birds/41180650621_fef18f4d0f_m.jpg,Flying Birds,0,0,,0,
Flying Birds/group-white-birds-flying-blue-sky-154709180.jpg,Flying Birds,0,0,,0,
Flying Birds/images715.jpg,Flying Birds,0,0,,0,
Flying Birds/M7hVVXCdWV0.jpg,Flying Birds,0,0,,0,
Flying Birds/hoopoe-in-flight_web-filtered_filtered.jpg,Flying Birds,0,0,,0,
Flying Birds/34493685685_737e8cbba6_n.jpg,Flying Birds,0,0,,0,
Flying Birds/40-Fantastic-Pictures-of-Flying-Birds-35.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-57022.jpeg,Flying Birds,0,0,,0,
Flying Birds/46589193664_f88df91996_n.jpg,Flying Birds,0,0,,0,
Flying Birds/Copy of 3YOnmFjUGEU.jpg,Flying Birds,0,0,,0,
Flying Birds/97b9a257e349cd2d2b6f6630f481defa.jpg,Flying Birds,0,0,,0,
Flying Birds/monochrome-sky-many-frigate-birds-flying-very-high-distance-cloudy-afternoon-179578420.jpg,Flying Birds,0,0,,0,
Flying Birds/depositphotos_261040230-stock-photo-clouds-sun-flying-bird.jpg,Flying Birds,0,0,,0,
Flying Birds/fb_img_0409.jpg,Flying Birds,0,0,,0,
Flying Birds/images - 2020-07-20T105738.583.jpg,Flying Birds,0,0,,0,
Flying Birds/image229.jpg,Flying Birds,0,0,,0,
Flying Birds/1a80c9f4372b02690e4d737601ee4b2d.jpg,Flying Birds,0,0,,0,
Flying Birds/Copy of 4d34f43aadc32f89c38c37493eed81170.jpg,Flying Birds,0,1,Flying Birds/4d34f43aadc32f89c38c37493eed81170.jpg,0,
Flying Birds/fb_img_0358.jpg,Flying Birds,0,0,,0,
Flying Birds/OhG4adRkf1gdEAD2DzS3gwHaE1.jpg,Flying Birds,0,0,,0,
Flying Birds/flock-birds-flying-blue-sky-flock-birds-flying-blue-sky-108528962.jpg,Flying Birds,0,0,,0,
Flying Birds/44985545121_f1e62ac96a_w.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-sky-1.jpg,Flying Birds,0,0,,0,
Flying Birds/pexels-photo-1465884.jpeg,Flying Birds,0,0,,0,
Flying Birds/birds-crow-flying.jpg,Flying Birds,0,0,,0,
Flying Birds/birds-flying-silhouette-sky-seagull-wallpaper-thumb.jpg,Flying Birds,0,0,,0,
Flying Birds/landscape-cloudy-sky-birds-flying-sky-landscape-beautiful-landscape-rainy-day-landscape-cloudy-sky-birds-flying-175441419.jpg,Flying Birds,0,0,,0,
Flying Birds/image (62).jpeg,Flying Birds,0,0,,0,
Flying Birds/Amazing pictures animals photos Nature exotic incredible funny Zoo danger pics African wild bird flying apus apus Common Swift (11).jpg,Flying Birds,0,0,,0,
Flying Birds/swing-sunset-evening-over-silhouette-birds-flying-red-orange-sky-dark-cloud-188408809.jpg,Flying Birds,0,0,,0,
